hyperedge_id,source_nodes,target_nodes,source_size,target_size,reaction_id,sign,control_id
5919,6402|24018|24197,24180|24208,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction1170,1,http://www.reactome.org/biopax/96/48887#Catalysis479
5920,17711|23636|23968|25451,24815|25483,4,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9108,1,http://www.reactome.org/biopax/96/48887#Control1717
5921,7690|14074|23489,7687|13905|22215|23490|23492|23493,3,6,http://www.reactome.org/biopax/96/48887#BiochemicalReaction2718,1,http://www.reactome.org/biopax/96/48887#Catalysis1266
5922,3431|24772|26080,24855|26123,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction12812,1,http://www.reactome.org/biopax/96/48887#Catalysis5946
5923,5238|6223|16006|20620,5239|8986,4,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction14797,1,http://www.reactome.org/biopax/96/48887#Control2778
5924,21677|23176|23272,23273|23968,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction2054,1,http://www.reactome.org/biopax/96/48887#Catalysis955
5925,12355|19465,19466,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction12125,1,http://www.reactome.org/biopax/96/48887#Control2221
5927,1020|4861|23165,5082|18671|23709,3,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction851,1,http://www.reactome.org/biopax/96/48887#Catalysis311
5928,9266|14206|24772,9269|24855,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction4318,1,http://www.reactome.org/biopax/96/48887#Catalysis1595
5929,5874|12896,16511,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction15620,-1,http://www.reactome.org/biopax/96/48887#Control3084
5930,3471|18663|23165,18939|23709,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction901,1,http://www.reactome.org/biopax/96/48887#Catalysis340
5931,12736|22752,22372,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction3432,1,http://www.reactome.org/biopax/96/48887#Control545
5932,10735|25451|26205,23867|23968|25483,3,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction6061,1,http://www.reactome.org/biopax/96/48887#Catalysis2288
5933,639|16830|18852,16458|18853,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction11149,1,http://www.reactome.org/biopax/96/48887#Catalysis5342
5934,17548|24453|24526,24528|24529,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8700,1,http://www.reactome.org/biopax/96/48887#Catalysis3448
5935,13198|26155,24121,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8275,1,http://www.reactome.org/biopax/96/48887#Catalysis3100
5936,12759|22338,22406,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction2993,1,http://www.reactome.org/biopax/96/48887#Control442
5937,3737|3760|22420|22422,3761,4,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction13154,-1,http://www.reactome.org/biopax/96/48887#Control2442
5938,17723|24823,865,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9124,1,http://www.reactome.org/biopax/96/48887#Catalysis3778
5939,7580|16765,18430|18431,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10674,1,http://www.reactome.org/biopax/96/48887#Catalysis4984
5940,4801|20397|23789,9183|23814,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction14358,1,http://www.reactome.org/biopax/96/48887#Catalysis6361
5941,23832|23975|24622,23855,3,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10307,1,http://www.reactome.org/biopax/96/48887#Control1883
5942,18624|25920,25923|25924,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10979,1,http://www.reactome.org/biopax/96/48887#Catalysis5180
5943,874|23940|24841,23968|24572|24856,3,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9150,1,http://www.reactome.org/biopax/96/48887#Catalysis3796
5944,13248|24756,24758,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9033,1,http://www.reactome.org/biopax/96/48887#Catalysis3706
5945,4124|23036,20064,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction13538,-1,http://www.reactome.org/biopax/96/48887#Control2493
5946,11547,11548,1,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction6831,1,http://www.reactome.org/biopax/96/48887#Catalysis2527
5947,9421|24772,9422|24855,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction4471,1,http://www.reactome.org/biopax/96/48887#Catalysis1643
5948,8301|20095,20096|20097,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction13629,1,http://www.reactome.org/biopax/96/48887#Catalysis6142
5949,10329|14654|24772,16907|24855,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction12281,1,http://www.reactome.org/biopax/96/48887#Control2303
5951,11871|21158|23832,11886|23855,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction7233,1,http://www.reactome.org/biopax/96/48887#Catalysis2656
5952,5737|12590,18514,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction15440,1,http://www.reactome.org/biopax/96/48887#Control3002
5954,6879|26110,26171,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction1742,1,http://www.reactome.org/biopax/96/48887#Catalysis741
5955,21789|24622,23390,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction2229,1,http://www.reactome.org/biopax/96/48887#Catalysis1090
5956,8924|16590|24772,9131|24855,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction12338,1,http://www.reactome.org/biopax/96/48887#Catalysis5752
5957,4153|8301,4154,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction13573,1,http://www.reactome.org/biopax/96/48887#Control2502
5958,17939|23940,23365,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9723,1,http://www.reactome.org/biopax/96/48887#Catalysis4283
5959,867|869,868,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9131,1,http://www.reactome.org/biopax/96/48887#Catalysis3783
5960,503|24429,24016,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8073,1,http://www.reactome.org/biopax/96/48887#Catalysis2916
5961,6768|21332|24772,6771|24855,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction1609,1,http://www.reactome.org/biopax/96/48887#Catalysis682
5962,5513|23165,5436|5512|20832|23709,2,4,http://www.reactome.org/biopax/96/48887#BiochemicalReaction15176,1,http://www.reactome.org/biopax/96/48887#Catalysis6662
5964,10809|14400|14883,5806,3,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction15526,-1,http://www.reactome.org/biopax/96/48887#Control3043
5965,4224|20108,20110,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction13664,-1,http://www.reactome.org/biopax/96/48887#Control2531
5966,904|24772,23975|26219,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9307,1,http://www.reactome.org/biopax/96/48887#Catalysis3931
5968,5316|20667,5317|13655,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction14869,1,http://www.reactome.org/biopax/96/48887#Control2793
5969,15052|17257|23330,17256|23329|26255,3,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8124,1,http://www.reactome.org/biopax/96/48887#Catalysis2964
5970,18567|24482|25862,13447|24091,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10888,1,http://www.reactome.org/biopax/96/48887#Catalysis5102
5971,627|23940|24867,24572|24870,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9178,1,http://www.reactome.org/biopax/96/48887#Catalysis3821
5972,22078|22088,22089,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction2567,1,http://www.reactome.org/biopax/96/48887#Catalysis1177
5973,8584|12895,20395,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction3712,1,http://www.reactome.org/biopax/96/48887#Control755
5974,7283|9508,1169,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9669,1,http://www.reactome.org/biopax/96/48887#Catalysis4232
5975,9769|9773|23809,9772|23975,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction5156,-1,http://www.reactome.org/biopax/96/48887#Control1033
5976,6368|16154,6369,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction1128,1,http://www.reactome.org/biopax/96/48887#Catalysis453
5977,10910|12998,23005,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction6275,1,http://www.reactome.org/biopax/96/48887#Control1289
5978,14711|14717|24772,14718|24855,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction4233,1,http://www.reactome.org/biopax/96/48887#Catalysis1571
5979,6635|6639,6640|21250,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction1479,-1,http://www.reactome.org/biopax/96/48887#Control163
5980,7106|24018,23832,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction2126,1,http://www.reactome.org/biopax/96/48887#Catalysis1017
5982,6983|24772,23975|26219,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction6102,1,http://www.reactome.org/biopax/96/48887#Catalysis2303
5984,6450|25483|26084,23968|25451|26083,3,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction1286,1,http://www.reactome.org/biopax/96/48887#Catalysis568
5985,9184|20408|23832,4818|23855,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction14375,1,http://www.reactome.org/biopax/96/48887#Catalysis6366
5986,17464|23968|24135|25451|25462,23832|24267|25483,5,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8453,1,http://www.reactome.org/biopax/96/48887#Catalysis3219
5987,812|18041|25451,811|23968|25483,3,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10136,1,http://www.reactome.org/biopax/96/48887#Catalysis4651
5988,21084|24389|26171,24437|26110,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction1329,1,http://www.reactome.org/biopax/96/48887#Control142
5990,3273|18632|23165,4724|23709,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction798,1,http://www.reactome.org/biopax/96/48887#Control91
5991,7058|23832|24772|26230,23855|24855|26233,4,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction1902,1,http://www.reactome.org/biopax/96/48887#Catalysis809
5992,11299,11465|23475,1,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction381,1,http://www.reactome.org/biopax/96/48887#Catalysis104
5993,15065|18640|23463,18635|25062,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction11000,1,http://www.reactome.org/biopax/96/48887#Catalysis5200
5994,12735|22369,22367,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction2926,1,http://www.reactome.org/biopax/96/48887#Control376
5995,17158|24735,24735,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9050,1,http://www.reactome.org/biopax/96/48887#Catalysis3719
5996,1766|13316|23789,1767,3,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10724,1,http://www.reactome.org/biopax/96/48887#Control1949
5997,7867|12727,22361,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction2915,1,http://www.reactome.org/biopax/96/48887#Control365
5998,6381|13862,6382,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction1139,1,http://www.reactome.org/biopax/96/48887#Catalysis457
5999,23609|23855|24772,23968|24608|26146,3,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8100,1,http://www.reactome.org/biopax/96/48887#Control1599
6000,2620|19370|25462|26337,19060|23188|26185,4,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction11772,1,http://www.reactome.org/biopax/96/48887#Catalysis5597
6001,5324|20700,8141,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction14874,1,http://www.reactome.org/biopax/96/48887#Control2831
6002,18651|18658|23328,18661|23893|26255,3,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction11007,1,http://www.reactome.org/biopax/96/48887#Catalysis5207
6004,8720|12729,23157,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction3865,-1,http://www.reactome.org/biopax/96/48887#Control877
6007,17250|24772|25489,24855|25490,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9978,1,http://www.reactome.org/biopax/96/48887#Catalysis4523
6009,9657|14254|15216,14255|15218|23832,3,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction5040,1,http://www.reactome.org/biopax/96/48887#Catalysis1986
6010,3506|8301,3508,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction12903,1,http://www.reactome.org/biopax/96/48887#Catalysis5984
6011,6625|6632,6498|6634|21237|21239,2,4,http://www.reactome.org/biopax/96/48887#BiochemicalReaction1475,1,http://www.reactome.org/biopax/96/48887#Catalysis639
6012,14883|18750|23165,20934|23709,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction15525,1,http://www.reactome.org/biopax/96/48887#Catalysis6729
6013,6759|9387|23789,6760|23814,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction4439,1,http://www.reactome.org/biopax/96/48887#Catalysis1638
6014,935|3016|17227,3043,3,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction690,-1,http://www.reactome.org/biopax/96/48887#Control66
6015,20804|23832|25157,23855|23968|25156,3,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9579,1,http://www.reactome.org/biopax/96/48887#Catalysis4149
6017,17572|22202|23449,732,3,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8758,1,http://www.reactome.org/biopax/96/48887#Catalysis3500
6018,1119|25120|25124,25125|26160|26198,3,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9546,1,http://www.reactome.org/biopax/96/48887#Catalysis4116
6019,11754|24772,11755|24855,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction7048,1,http://www.reactome.org/biopax/96/48887#Catalysis2608
6020,875|994|23706,995|25126|26198,3,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9416,1,http://www.reactome.org/biopax/96/48887#Catalysis4020
6021,185|24772,188|24855,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction7763,1,http://www.reactome.org/biopax/96/48887#Catalysis2774
6022,3422|16827|24772,6760|22649|24855|26003,3,4,http://www.reactome.org/biopax/96/48887#BiochemicalReaction12802,1,http://www.reactome.org/biopax/96/48887#Catalysis5943
6023,3012|8924|24772,9131|24855,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction12337,1,http://www.reactome.org/biopax/96/48887#Control2325
6024,5907|12670,17337,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction937,1,http://www.reactome.org/biopax/96/48887#Control109
6026,7705|7708|7711,7712,3,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction2763,-1,http://www.reactome.org/biopax/96/48887#Control301
6027,1242|21073|24772,957|24855,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9795,1,http://www.reactome.org/biopax/96/48887#Catalysis4351
6028,4920|11831|13837,4947,3,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction837,1,http://www.reactome.org/biopax/96/48887#Control105
6029,17618|23338|24612,23434|23893|26255,3,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8834,1,http://www.reactome.org/biopax/96/48887#Catalysis3566
6030,17898|24772|25099,17900|23832|25100,3,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9524,1,http://www.reactome.org/biopax/96/48887#Control1816
6031,942|12263,15025,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9341,1,http://www.reactome.org/biopax/96/48887#Control1738
6032,13702|20723|23698,13703|23711,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction14909,1,http://www.reactome.org/biopax/96/48887#Catalysis6581
6034,936|17769|23165,937|23709|24007,3,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9328,1,http://www.reactome.org/biopax/96/48887#Catalysis3947
6035,8150|12816,22525,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction3456,-1,http://www.reactome.org/biopax/96/48887#Control568
6036,17551|23832|26225,24458|24532,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8705,1,http://www.reactome.org/biopax/96/48887#Catalysis3453
6037,9578,9579|15098|15124|23714,1,4,http://www.reactome.org/biopax/96/48887#BiochemicalReaction4942,1,http://www.reactome.org/biopax/96/48887#Catalysis1941
6039,6861|21425|21426|21427|21428|21430,6862,6,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction1710,1,http://www.reactome.org/biopax/96/48887#Catalysis718
6040,741|23832|24566,23855|24565,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8773,1,http://www.reactome.org/biopax/96/48887#Catalysis3514
6042,1389|23968|25593,25595|26185,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10105,1,http://www.reactome.org/biopax/96/48887#Catalysis4625
6043,9500|23605,15019|22796,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8044,1,http://www.reactome.org/biopax/96/48887#Control1576
6044,9536|20418|23832,4833|23855,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction14390,1,http://www.reactome.org/biopax/96/48887#Catalysis6372
6045,6430|24527|25472,23832|25547,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction1235,1,http://www.reactome.org/biopax/96/48887#Catalysis526
6046,23774|23789|26161,23814|23855|26271,3,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction5079,1,http://www.reactome.org/biopax/96/48887#Control1027
6047,3101|20214,14834,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction13874,1,http://www.reactome.org/biopax/96/48887#Catalysis6220
6048,9290|9291|14789,9292,3,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction4331,1,http://www.reactome.org/biopax/96/48887#Control940
6049,21462|24389|26137,24437|26170,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction2012,1,http://www.reactome.org/biopax/96/48887#Catalysis913
6050,521|14241|26199,14245|24035,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8109,1,http://www.reactome.org/biopax/96/48887#Catalysis2949
6051,1289|24711|25414,25415|26337,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9899,1,http://www.reactome.org/biopax/96/48887#Catalysis4446
6052,21694|23300,23298,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction2081,1,http://www.reactome.org/biopax/96/48887#Catalysis979
6053,5760|19034|24772,6010|24855,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction950,1,http://www.reactome.org/biopax/96/48887#Catalysis361
6054,13248|24757,23643,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9034,1,http://www.reactome.org/biopax/96/48887#Catalysis3707
6055,22560|23832|26080,23544|26124,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction3157,1,http://www.reactome.org/biopax/96/48887#Catalysis1382
6056,9689|23832|24772|25958,23795|23855|24855,4,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction5099,1,http://www.reactome.org/biopax/96/48887#Catalysis2027
6057,2328|19115|24018,19122,3,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction11420,1,http://www.reactome.org/biopax/96/48887#Catalysis5509
6058,12374|19466,14713,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction12151,1,http://www.reactome.org/biopax/96/48887#Control2242
6059,565|23832|24107,23855|24112,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8265,1,http://www.reactome.org/biopax/96/48887#Catalysis3090
6060,17925|24157|26160,24855|25126,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9656,1,http://www.reactome.org/biopax/96/48887#Catalysis4219
6061,1254|25356|26337,24711|25357,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9828,1,http://www.reactome.org/biopax/96/48887#Catalysis4378
6062,1673|14723|17988,1674,3,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10548,-1,http://www.reactome.org/biopax/96/48887#Control1920
6064,17544|23421|24521,24157|24287,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8693,1,http://www.reactome.org/biopax/96/48887#Catalysis3442
6065,1509|16129|23683,18108|23692,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10347,1,http://www.reactome.org/biopax/96/48887#Catalysis4827
6066,11247|17770,17763|23534,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9331,1,http://www.reactome.org/biopax/96/48887#Catalysis3950
6067,17646|23832|24651,23178|24652,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8877,1,http://www.reactome.org/biopax/96/48887#Catalysis3605
6068,21652|23209|24389,23211|24437,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction2016,1,http://www.reactome.org/biopax/96/48887#Catalysis917
6069,11871|24772,10532|24855,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction7220,1,http://www.reactome.org/biopax/96/48887#Catalysis2653
6070,2495|24287|24772,24556|24855,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction11638,1,http://www.reactome.org/biopax/96/48887#Catalysis5575
6071,1778|13437|18458,1764|1770|1779|1780|18454|18457|18458|22288|22290|22292|23855,3,11,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10734,1,http://www.reactome.org/biopax/96/48887#Control1951
6072,3703|12915,21191,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction13100,1,http://www.reactome.org/biopax/96/48887#Control2430
6073,7148|23832|24772|26280,23855|23968|24855|26279,4,4,http://www.reactome.org/biopax/96/48887#BiochemicalReaction2162,1,http://www.reactome.org/biopax/96/48887#Catalysis1039
6074,2826|19443|24772,2815|23968|23975|24855,3,4,http://www.reactome.org/biopax/96/48887#BiochemicalReaction12020,1,http://www.reactome.org/biopax/96/48887#Catalysis5653
6075,21177|24772|26114,24855|26133,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction1450,1,http://www.reactome.org/biopax/96/48887#Catalysis630
6076,21643|23176|24035,23968|25800,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8113,1,http://www.reactome.org/biopax/96/48887#Catalysis2953
6077,10222|15771|23832,15772|15773|15774|15775,3,4,http://www.reactome.org/biopax/96/48887#BiochemicalReaction5718,1,http://www.reactome.org/biopax/96/48887#Catalysis2216
6078,8472|18199|18200|18232|20889,5640,5,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction15309,-1,http://www.reactome.org/biopax/96/48887#Control2949
6079,6441|23832|25181,23968|23975|25130,3,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9596,1,http://www.reactome.org/biopax/96/48887#Catalysis4166
6081,4066|10781|23789,4067|23814,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction13467,1,http://www.reactome.org/biopax/96/48887#Catalysis6105
6082,6705|16124,16125,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction6133,1,http://www.reactome.org/biopax/96/48887#Catalysis2310
6083,14711|14715|24772,14716|24855,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction4232,1,http://www.reactome.org/biopax/96/48887#Catalysis1570
6084,3101|4416,20219|20231,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction13888,1,http://www.reactome.org/biopax/96/48887#Catalysis6226
6085,17669|24702|25483,24703|25451|26185,3,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8928,1,http://www.reactome.org/biopax/96/48887#Catalysis3654
6086,7151|14921|24772,7150|24855,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction12323,1,http://www.reactome.org/biopax/96/48887#Catalysis5746
6087,567|23832|24133,23285|23855,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8295,1,http://www.reactome.org/biopax/96/48887#Catalysis3117
6088,7930|12764,22416,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction3007,1,http://www.reactome.org/biopax/96/48887#Control462
6089,1434|23653,23654|25525,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10251,1,http://www.reactome.org/biopax/96/48887#Catalysis4762
6090,3193|3194|23789,3195|23814,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction12554,1,http://www.reactome.org/biopax/96/48887#Catalysis5845
6091,3101|23912,23894|23896,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction6406,1,http://www.reactome.org/biopax/96/48887#Catalysis2423
6092,253|14341,251|16451|17064,2,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction7823,1,http://www.reactome.org/biopax/96/48887#Catalysis2788
6093,5311|20558,5316,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction14868,1,http://www.reactome.org/biopax/96/48887#Control2790
6095,5333|13665,13666,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction14890,1,http://www.reactome.org/biopax/96/48887#Catalysis6563
6096,6223|24108,24110,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8257,1,http://www.reactome.org/biopax/96/48887#Catalysis3082
6097,6656|21210|26147,6690,3,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction1528,1,http://www.reactome.org/biopax/96/48887#Control188
6098,448|26146,456,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8013,1,http://www.reactome.org/biopax/96/48887#Catalysis2861
6099,13422|18449|25120|25844,13423|25134|25150,4,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10714,1,http://www.reactome.org/biopax/96/48887#Catalysis5020
6100,3438|6759|23789,6760|23814,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction12824,1,http://www.reactome.org/biopax/96/48887#Catalysis5952
6101,13250|24808|25483,23968|24809|25451,3,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9095,1,http://www.reactome.org/biopax/96/48887#Catalysis3754
6102,6709|6716,6718,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction1566,1,http://www.reactome.org/biopax/96/48887#Catalysis676
6103,9741,11846|14277|16764,1,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction7187,1,http://www.reactome.org/biopax/96/48887#Catalysis2634
6104,5924|12403,19150,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction15695,1,http://www.reactome.org/biopax/96/48887#Control3125
6105,9737|9738,15281|15282,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction5136,1,http://www.reactome.org/biopax/96/48887#Catalysis2055
6106,3001|7151|24772,7150|24855,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction12323,1,http://www.reactome.org/biopax/96/48887#Control2319
6108,7678|23360|23482,23483|23484,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction2705,1,http://www.reactome.org/biopax/96/48887#Catalysis1255
6110,20790|24389|25861,24437|25872,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction1262,1,http://www.reactome.org/biopax/96/48887#Catalysis553
6111,958|25451|25462,23744|23968|25483,3,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9360,1,http://www.reactome.org/biopax/96/48887#Catalysis3972
6113,713|23684|24457,23975|24519,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8688,1,http://www.reactome.org/biopax/96/48887#Catalysis3437
6114,2071|23533,2072|16174,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction11188,1,http://www.reactome.org/biopax/96/48887#Catalysis5375
6115,948|15336,950|6932,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9351,1,http://www.reactome.org/biopax/96/48887#Catalysis3963
6116,4621|12927,14465,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction14131,-1,http://www.reactome.org/biopax/96/48887#Control2649
