old_node_id,new_node_id
3855,2064
3856,2065
3857,2066
3858,2067
3859,2068
3861,2069
3863,2070
3864,2071
3865,2072
3866,2073
3881,2074
3899,2075
3900,2076
3901,2077
3919,2078
3920,2079
3924,2080
3925,2081
3927,2082
3928,2083
3929,2084
3934,2085
3935,2086
3937,2087
3938,2088
3939,2089
3940,2090
3941,2091
3942,2092
3943,2093
3951,2094
3953,2095
3954,2096
3955,2097
3956,2098
3957,2099
3958,2100
3959,2101
3960,2102
3961,2103
3963,2104
3964,2105
3965,2106
3966,2107
3985,2108
3987,2109
3988,2110
3991,2111
3992,2112
3993,2113
3999,2114
4000,2115
4006,2116
4007,2117
4009,2118
4010,2119
4011,2120
4012,2121
4013,2122
4014,2123
4015,2124
4016,2125
4017,2126
4018,2127
4019,2128
4020,2129
4029,2130
4033,2131
4034,2132
4035,2133
4036,2134
4038,2135
4041,2136
4042,2137
4043,2138
4046,2139
4047,2140
4049,2141
4050,2142
4051,2143
4052,2144
4053,2145
4055,2146
4056,2147
4057,2148
4058,2149
4059,2150
4060,2151
4063,2152
4064,2153
4065,2154
4066,2155
4070,2156
4071,2157
4072,2158
4073,2159
4074,2160
4076,2161
4077,2162
4078,2163
4079,2164
4080,2165
4081,2166
4082,2167
4084,2168
4085,2169
4086,2170
4087,2171
4088,2172
4089,2173
4090,2174
4091,2175
4092,2176
4095,2177
4096,2178
4101,2179
4103,2180
4104,2181
4105,2182
4106,2183
4107,2184
4109,2185
4110,2186
4112,2187
4113,2188
4114,2189
4115,2190
4120,2191
4122,2192
4131,2193
4137,2194
4140,2195
4148,2196
4154,2197
4155,2198
4158,2199
4160,2200
4162,2201
4163,2202
4165,2203
4166,2204
4168,2205
4169,2206
4170,2207
4172,2208
4173,2209
4174,2210
4175,2211
4176,2212
4177,2213
4179,2214
4180,2215
4182,2216
4183,2217
4184,2218
4191,2219
4202,2220
4203,2221
4204,2222
4205,2223
4206,2224
4209,2225
4210,2226
4213,2227
4224,2228
4225,2229
4226,2230
4229,2231
4234,2232
4235,2233
4236,2234
4237,2235
4238,2236
4239,2237
4245,2238
4251,2239
4252,2240
4253,2241
4258,2242
4259,2243
4260,2244
4261,2245
4262,2246
4263,2247
4265,2248
4266,2249
4267,2250
4268,2251
4269,2252
4270,2253
4271,2254
4272,2255
4273,2256
4274,2257
4275,2258
4276,2259
4277,2260
4280,2261
4281,2262
4282,2263
4283,2264
4289,2265
4290,2266
4315,2267
4319,2268
4321,2269
4325,2270
4326,2271
4327,2272
4331,2273
4332,2274
4334,2275
4336,2276
4337,2277
4338,2278
4339,2279
4340,2280
4342,2281
4347,2282
4348,2283
4349,2284
4351,2285
4352,2286
4353,2287
4354,2288
4355,2289
4357,2290
4359,2291
4361,2292
4365,2293
4374,2294
4381,2295
4382,2296
4383,2297
4384,2298
4385,2299
4386,2300
4387,2301
4389,2302
4390,2303
4391,2304
4392,2305
4393,2306
4394,2307
4395,2308
4396,2309
4397,2310
4398,2311
4399,2312
4400,2313
4401,2314
4402,2315
4403,2316
4404,2317
4405,2318
4406,2319
4407,2320
4409,2321
4410,2322
4411,2323
4412,2324
4416,2325
4418,2326
4419,2327
4421,2328
4425,2329
4426,2330
4427,2331
4428,2332
4429,2333
4431,2334
4433,2335
4434,2336
4435,2337
4436,2338
4437,2339
4438,2340
4439,2341
4440,2342
4441,2343
4442,2344
4443,2345
4444,2346
4445,2347
4446,2348
4450,2349
4451,2350
4452,2351
4454,2352
4455,2353
4456,2354
4465,2355
4466,2356
4467,2357
4470,2358
4478,2359
4480,2360
4481,2361
4483,2362
4484,2363
4486,2364
4487,2365
4488,2366
4491,2367
4492,2368
4493,2369
4494,2370
4504,2371
4505,2372
4506,2373
4509,2374
4510,2375
4511,2376
4512,2377
4513,2378
4517,2379
4520,2380
4525,2381
4527,2382
4529,2383
4531,2384
4532,2385
4534,2386
4535,2387
4536,2388
4537,2389
4538,2390
4561,2391
4565,2392
4567,2393
4573,2394
4575,2395
4576,2396
4593,2397
4594,2398
4600,2399
4637,2400
4639,2401
4647,2402
4648,2403
4649,2404
4655,2405
4656,2406
4657,2407
4659,2408
4660,2409
4661,2410
4662,2411
4663,2412
4665,2413
4666,2414
4668,2415
4669,2416
4672,2417
4673,2418
4674,2419
4675,2420
4677,2421
4679,2422
4683,2423
4685,2424
4686,2425
4687,2426
4688,2427
4689,2428
4690,2429
4691,2430
4692,2431
4693,2432
4695,2433
4698,2434
4700,2435
4703,2436
4711,2437
4715,2438
4726,2439
4727,2440
4728,2441
4729,2442
4731,2443
4732,2444
4733,2445
4734,2446
4735,2447
4736,2448
4737,2449
4738,2450
4739,2451
4740,2452
4741,2453
4744,2454
4745,2455
4746,2456
4747,2457
